order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method,gross_sales,discount_amount,net_sales,estimated_cost,gross_profit,profit_margin,order_month
O006809,C00406,P0027,2024-09-28,1,319.74,0.2,23.84,Central,Online,PayPal,319.74,63.94800000000001,255.792,170.73,61.22200000000001,0.2393429036091825,2024-09
O006810,C01129,P0071,2025-03-19,1,111.79,0.1,7.36,South,Online,PayPal,111.79,11.179000000000002,100.611,70.09,23.161,0.23020345687847255,2025-03
O006811,C00101,P0074,2024-01-18,2,18.14,0.0,21.25,North,Partner,Credit Card,36.28,0.0,36.28,27.7,-12.669999999999998,-0.34922822491730976,2024-01
O006812,C01136,P0006,2025-01-22,5,877.9,0.1,16.83,North,Online,PayPal,4389.5,438.95000000000005,3950.55,2595.2999999999997,1338.4200000000005,0.3387933325739455,2025-01
O006813,C01655,P0047,2024-04-10,3,601.35,0.0,4.43,North,Online,Bank Transfer,1804.0500000000002,0.0,1804.0500000000002,1297.8000000000002,501.82,0.2781630220891882,2024-04
O006814,C00142,P0039,2025-09-25,2,393.4,0.0,19.73,South,Partner,Bank Transfer,786.8,0.0,786.8,401.98,365.0899999999999,0.46401881037112347,2025-09
O006815,C01148,P0031,2025-06-12,1,350.4,0.05,15.46,West,Retail Store,Credit Card,350.4,17.52,332.88,234.4,83.01999999999998,0.24939918288872862,2025-06
O006816,C00649,P0083,2024-01-18,1,64.02,0.1,21.82,West,Online,Bank Transfer,64.02,6.402,57.617999999999995,35.53,0.2679999999999936,0.004651324238952994,2024-01
O006817,C00980,P0073,2025-11-23,3,162.4,0.0,5.36,West,Retail Store,Bank Transfer,487.20000000000005,0.0,487.20000000000005,354.0,127.84000000000005,0.2623973727422004,2025-11
O006818,C02387,P0029,2024-05-17,4,306.49,0.05,5.0,South,Online,Credit Card,1225.96,61.298,1164.662,743.48,416.182,0.35734144326851913,2024-05
O006819,C02489,P0022,2025-12-26,1,910.71,0.1,13.99,East,Retail Store,Debit Card,910.71,91.07100000000001,819.639,645.95,159.69899999999996,0.1948406554592936,2025-12
O006820,C00868,P0001,2024-01-28,2,171.14,0.2,14.03,North,Online,Credit Card,342.28,68.456,273.82399999999996,222.28,37.51399999999995,0.13700040902185331,2024-01
O006821,C00697,P0035,2025-01-07,1,137.3,0.05,12.63,South,Online,Bank Transfer,137.3,6.865000000000001,130.435,99.17,18.634999999999998,0.14286809521984128,2025-01
O006822,C00502,P0088,2025-08-09,2,89.32,0.05,4.63,East,Retail Store,Credit Card,178.64,8.932,169.708,116.02,49.058,0.2890729959695477,2025-08
O006823,C00577,P0079,2024-06-01,1,95.49,0.15,8.1,North,Online,Credit Card,95.49,14.3235,81.1665,61.6,11.466499999999998,0.1412713373128076,2024-06
O006824,C00859,P0047,2024-07-30,1,601.35,0.0,6.27,East,Online,Bank Transfer,601.35,0.0,601.35,432.6,162.48,0.27019206784734345,2024-07
O006825,C02226,P0059,2024-05-20,3,534.37,0.0,19.86,East,Retail Store,Credit Card,1603.1100000000001,0.0,1603.1100000000001,823.8000000000001,759.45,0.47373542676422703,2024-05
O006826,C00115,P0074,2024-09-16,1,18.14,0.2,4.53,West,Online,Bank Transfer,18.14,3.628,14.512,13.85,-3.8679999999999994,-0.26653803748621824,2024-09
O006827,C01758,P0071,2024-06-18,2,111.79,0.1,14.56,East,Online,Credit Card,223.58,22.358000000000004,201.222,140.18,46.482,0.2309985985627814,2024-06
O006828,C00527,P0038,2024-10-19,1,323.52,0.0,11.5,East,Retail Store,Credit Card,323.52,0.0,323.52,167.43,144.58999999999997,0.44692754698318493,2024-10
O006829,C01538,P0017,2025-09-04,2,1003.97,0.0,16.99,West,Online,PayPal,2007.94,0.0,2007.94,1019.84,971.11,0.48363496917238563,2025-09
O006830,C01799,P0030,2024-05-24,5,490.45,0.0,24.06,North,Online,Debit Card,2452.25,0.0,2452.25,1397.8,1030.39,0.42018146600061174,2024-05
O006831,C01034,P0021,2025-03-19,1,747.29,0.2,11.34,North,Online,Debit Card,747.29,149.458,597.832,497.84,88.65200000000002,0.14828915146730187,2025-03
O006832,C00322,P0021,2024-12-14,1,747.29,0.0,23.51,West,Online,Debit Card,747.29,0.0,747.29,497.84,225.94,0.302345809525084,2024-12
O006833,C01988,P0070,2024-10-13,2,123.58,0.1,12.98,East,Online,PayPal,247.16,24.716,222.444,183.4,26.063999999999982,0.11717106327884763,2024-10
O006834,C00370,P0057,2025-03-10,1,363.62,0.0,10.24,North,Online,Credit Card,363.62,0.0,363.62,248.87,104.51,0.2874154336945163,2025-03
O006835,C02402,P0039,2025-11-14,3,393.4,0.05,19.5,North,Retail Store,Debit Card,1180.1999999999998,59.00999999999999,1121.1899999999998,602.97,498.7199999999998,0.4448131003665747,2025-11
O006836,C00889,P0023,2025-08-15,1,485.17,0.0,17.41,North,Online,PayPal,485.17,0.0,485.17,369.65,98.11000000000004,0.2022177793350785,2025-08
O006837,C00951,P0036,2025-01-18,1,250.91,0.1,19.45,West,Online,Credit Card,250.91,25.091,225.819,146.3,60.068999999999974,0.2660050748608398,2025-01
O006838,C02473,P0058,2025-05-09,1,524.63,0.2,18.63,Central,Online,Debit Card,524.63,104.926,419.704,271.05,130.024,0.30979928711663457,2025-05
O006839,C00496,P0042,2025-11-15,2,68.63,0.05,20.31,South,Online,PayPal,137.26,6.8629999999999995,130.397,80.58,29.506999999999994,0.2262858808101413,2025-11
O006840,C00003,P0014,2025-12-23,2,1303.2,0.0,6.89,West,Online,PayPal,2606.4,0.0,2606.4,1691.42,908.09,0.34840776550030694,2025-12
O006841,C01838,P0057,2024-05-07,1,363.62,0.2,6.21,South,Online,Bank Transfer,363.62,72.724,290.896,248.87,35.81600000000001,0.12312304053682419,2024-05
O006842,C02122,P0033,2025-08-21,5,454.27,0.05,23.33,East,Online,Debit Card,2271.35,113.5675,2157.7825,1532.55,601.9024999999998,0.27894493536767484,2025-08
O006843,C00974,P0001,2024-11-26,3,171.14,0.1,21.85,South,Online,Credit Card,513.42,51.342,462.078,333.42,106.80799999999996,0.23114712234730928,2024-11
O006844,C02293,P0007,2025-06-04,1,787.65,0.15,15.86,South,Online,Credit Card,787.65,118.1475,669.5024999999999,605.75,47.89249999999994,0.07153446028954327,2025-06
O006845,C02108,P0024,2024-06-24,6,774.35,0.1,6.48,Central,Retail Store,PayPal,4646.1,464.61000000000007,4181.490000000001,3203.34,971.6700000000005,0.23237410588091814,2024-06
O006846,C00472,P0001,2025-10-24,3,171.14,0.1,6.9,Central,Online,Debit Card,513.42,51.342,462.078,333.42,121.75799999999995,0.26350096736914536,2025-10
O006847,C01416,P0087,2024-09-22,2,50.59,0.0,13.52,Central,Online,Debit Card,101.18,0.0,101.18,66.84,20.820000000000004,0.2057718916781973,2024-09
O006848,C02380,P0017,2025-08-24,3,1003.97,0.1,4.46,West,Online,PayPal,3011.91,301.191,2710.719,1529.76,1176.499,0.43401732160360407,2025-08
O006849,C00064,P0087,2024-06-20,1,50.59,0.1,21.49,South,Online,Debit Card,50.59,5.059000000000001,45.531000000000006,33.42,-9.378999999999994,-0.20599152225955927,2024-06
O006850,C01899,P0074,2025-08-07,3,18.14,0.1,23.39,South,Online,PayPal,54.42,5.442,48.978,41.55,-15.961999999999996,-0.32590142512965,2025-08
O006851,C00692,P0056,2024-02-04,1,239.61,0.2,14.9,East,Online,Credit Card,239.61,47.922000000000004,191.68800000000002,186.5,-9.711999999999984,-0.05066566503902165,2024-02
O006852,C01917,P0061,2025-10-19,1,549.96,0.0,13.54,Central,Online,Credit Card,549.96,0.0,549.96,305.02,231.40000000000006,0.42075787329987646,2025-10
O006853,C01422,P0007,2025-01-23,2,787.65,0.0,13.89,East,Online,Credit Card,1575.3,0.0,1575.3,1211.5,349.90999999999997,0.22212277026598107,2025-01
O006854,C02303,P0075,2025-01-13,3,44.45,0.0,14.68,East,Partner,Credit Card,133.35000000000002,0.0,133.35000000000002,86.82000000000001,31.850000000000016,0.23884514435695545,2025-01
O006855,C00480,P0046,2024-03-27,3,527.57,0.0,23.12,East,Retail Store,Bank Transfer,1582.71,0.0,1582.71,982.47,577.12,0.3646403952714016,2024-03
O006856,C00187,P0003,2025-08-09,2,377.97,0.15,15.5,Central,Online,PayPal,755.94,113.391,642.5490000000001,556.74,70.30900000000008,0.10942200517003384,2025-08
O006857,C00449,P0014,2025-03-28,1,1303.2,0.1,11.63,South,Partner,Debit Card,1303.2,130.32000000000002,1172.88,845.71,315.5400000000001,0.26903007980356053,2025-03
O006858,C02052,P0063,2024-09-11,2,117.97,0.15,19.48,East,Online,Credit Card,235.94,35.391,200.549,169.06,12.009000000000004,0.05988062767702658,2024-09
O006859,C00598,P0041,2025-09-08,2,93.16,0.1,8.55,North,Online,Debit Card,186.32,18.632,167.688,103.26,55.877999999999986,0.3332259911263775,2025-09
O006860,C00940,P0018,2025-07-31,5,159.0,0.15,16.65,East,Online,Bank Transfer,795.0,119.25,675.75,445.75,213.35,0.31572327044025156,2025-07
O006861,C00305,P0043,2024-11-15,5,255.64,0.15,17.65,West,Partner,PayPal,1278.1999999999998,191.72999999999996,1086.4699999999998,665.3499999999999,403.4699999999999,0.37135862011836496,2024-11
O006862,C02437,P0042,2025-05-11,1,68.63,0.1,3.66,South,Online,Bank Transfer,68.63,6.8629999999999995,61.766999999999996,40.29,17.816999999999997,0.2884550002428481,2025-05
O006863,C01916,P0012,2025-09-06,3,436.24,0.15,7.72,West,Retail Store,Credit Card,1308.72,196.308,1112.412,786.78,317.91200000000003,0.28578620151526596,2025-09
O006864,C00773,P0029,2025-02-15,3,306.49,0.0,16.57,North,Retail Store,Credit Card,919.47,0.0,919.47,557.61,345.29,0.37553155622260653,2025-02
O006865,C01926,P0023,2024-07-25,1,485.17,0.0,10.89,North,Retail Store,Credit Card,485.17,0.0,485.17,369.65,104.63000000000004,0.21565636787105558,2024-07
O006866,C02184,P0070,2025-10-23,6,123.58,0.05,24.63,South,Online,Credit Card,741.48,37.074000000000005,704.4060000000001,550.2,129.57600000000002,0.18395073295798164,2025-10
O006867,C01115,P0086,2024-08-14,2,172.17,0.0,10.21,West,Online,Credit Card,344.34,0.0,344.34,199.82,134.30999999999997,0.39005053145147234,2024-08
O006868,C00598,P0015,2024-04-25,3,959.82,0.15,16.27,North,Online,PayPal,2879.46,431.919,2447.541,1405.77,1025.5010000000002,0.41899236825859104,2024-04
O006869,C02447,P0015,2025-09-30,1,959.82,0.15,5.15,South,Online,PayPal,959.82,143.973,815.847,468.59,342.107,0.4193273983970034,2025-09
O006870,C00841,P0030,2025-02-07,2,490.45,0.05,8.77,North,Online,Credit Card,980.9,49.045,931.855,559.12,363.96500000000003,0.39058115264713933,2025-02
O006871,C00362,P0028,2025-04-06,4,406.01,0.0,18.25,West,Partner,Credit Card,1624.04,0.0,1624.04,1050.12,555.6700000000001,0.34215290263786613,2025-04
O006872,C02322,P0070,2024-02-29,4,123.58,0.2,8.08,West,Online,Bank Transfer,494.32,98.864,395.456,366.8,20.576000000000008,0.05203107298915684,2024-02
O006873,C00675,P0024,2024-10-07,3,774.35,0.0,19.89,East,Online,PayPal,2323.05,0.0,2323.05,1601.67,701.4900000000001,0.3019693936850262,2024-10
O006874,C02329,P0041,2024-03-23,2,93.16,0.1,16.94,West,Retail Store,Credit Card,186.32,18.632,167.688,103.26,47.487999999999985,0.28319259577310235,2024-03
O006875,C01996,P0065,2025-10-31,2,179.07,0.2,15.96,West,Online,Bank Transfer,358.14,71.628,286.512,191.96,78.59199999999998,0.2743061372647567,2025-10
O006876,C01419,P0037,2024-09-01,1,147.84,0.1,22.58,East,Partner,Credit Card,147.84,14.784,133.056,90.7,19.77600000000001,0.1486291486291487,2024-09
O006877,C00875,P0035,2025-01-10,2,137.3,0.0,3.14,North,Online,Debit Card,274.6,0.0,274.6,198.34,73.12000000000002,0.2662782228696286,2025-01
O006878,C01162,P0079,2024-10-06,1,95.49,0.0,3.25,North,Retail Store,Credit Card,95.49,0.0,95.49,61.6,30.639999999999993,0.32087129542360454,2024-10
O006879,C00024,P0054,2025-08-23,1,289.95,0.1,6.73,South,Online,Debit Card,289.95,28.995,260.955,144.05,110.17499999999997,0.42219922975225604,2025-08
O006880,C00781,P0011,2025-02-11,2,620.88,0.2,8.98,West,Online,Bank Transfer,1241.76,248.352,993.408,800.78,183.64800000000005,0.1848666408967917,2025-02
O006881,C00974,P0007,2025-04-02,1,787.65,0.0,17.25,South,Online,Credit Card,787.65,0.0,787.65,605.75,164.64999999999998,0.20903954802259886,2025-04
O006882,C01764,P0036,2024-01-22,2,250.91,0.0,3.79,East,Online,Credit Card,501.82,0.0,501.82,292.6,205.42999999999998,0.40936989358734205,2024-01
O006883,C00429,P0057,2025-09-30,1,363.62,0.0,16.12,South,Online,PayPal,363.62,0.0,363.62,248.87,98.63,0.27124470601177053,2025-09
O006884,C00105,P0070,2025-01-26,1,123.58,0.15,10.46,Central,Online,PayPal,123.58,18.537,105.043,91.7,2.8830000000000027,0.02744590310634695,2025-01
O006885,C01464,P0069,2024-07-19,2,30.77,0.0,11.17,West,Online,Bank Transfer,61.54,0.0,61.54,37.1,13.269999999999998,0.21563210919727002,2024-07
O006886,C01361,P0033,2025-08-01,5,454.27,0.0,20.34,Central,Partner,Credit Card,2271.35,0.0,2271.35,1532.55,718.4599999999999,0.3163140863363198,2025-08
O006887,C01681,P0067,2025-07-15,2,435.6,0.0,24.85,South,Online,Bank Transfer,871.2,0.0,871.2,550.42,295.93000000000006,0.3396808999081727,2025-07
O006888,C00977,P0023,2024-03-01,1,485.17,0.05,3.01,West,Online,Debit Card,485.17,24.2585,460.9115,369.65,88.25150000000001,0.19147168165689077,2024-03
O006889,C02152,P0016,2025-04-20,3,377.26,0.0,9.86,North,Online,Debit Card,1131.78,0.0,1131.78,814.9499999999999,306.97,0.2712276237431303,2025-04
O006890,C02176,P0070,2024-04-26,1,123.58,0.15,6.22,Central,Retail Store,Credit Card,123.58,18.537,105.043,91.7,7.123000000000004,0.06781032529535527,2024-04
O006891,C01802,P0060,2025-03-04,1,227.84,0.0,12.62,West,Partner,Credit Card,227.84,0.0,227.84,109.97,105.25,0.46194698033707865,2025-03
O006892,C02060,P0035,2024-11-14,1,137.3,0.05,3.87,East,Online,Credit Card,137.3,6.865000000000001,130.435,99.17,27.395,0.2100279832866945,2024-11
O006893,C00570,P0045,2025-09-14,2,149.31,0.05,6.63,South,Online,Credit Card,298.62,14.931000000000001,283.689,180.26,96.79900000000004,0.3412152039733653,2025-09
O006894,C01052,P0039,2024-12-24,2,393.4,0.2,4.47,East,Partner,PayPal,786.8,157.36,629.4399999999999,401.98,222.98999999999992,0.35426728520589723,2024-12
O006895,C01602,P0009,2024-09-17,2,285.48,0.1,24.69,South,Online,Credit Card,570.96,57.096000000000004,513.864,389.52,99.65400000000005,0.19393068983232928,2024-09
O006896,C01084,P0004,2025-12-10,4,778.99,0.0,9.5,Central,Online,PayPal,3115.96,0.0,3115.96,1870.12,1236.3400000000001,0.3967765953349851,2025-12
O006897,C02341,P0055,2024-06-23,2,163.36,0.0,11.97,West,Online,Credit Card,326.72,0.0,326.72,238.0,76.75000000000003,0.23491062683643493,2024-06
O006898,C01009,P0071,2025-09-21,2,111.79,0.2,20.37,South,Partner,Debit Card,223.58,44.71600000000001,178.864,140.18,18.313999999999997,0.10239064317022988,2025-09
O006899,C00198,P0059,2025-02-17,1,534.37,0.05,21.55,Central,Online,Debit Card,534.37,26.718500000000002,507.6515,274.6,211.50149999999996,0.4166273516378854,2025-02
O006900,C01219,P0024,2024-01-15,5,774.35,0.0,13.32,West,Online,PayPal,3871.75,0.0,3871.75,2669.45,1188.9800000000002,0.3070911086717893,2024-01
O006901,C02432,P0064,2024-01-10,1,131.5,0.0,4.81,Central,Retail Store,Credit Card,131.5,0.0,131.5,68.44,58.25,0.4429657794676806,2024-01
O006902,C00537,P0036,2025-01-12,3,250.91,0.2,12.3,Central,Online,Debit Card,752.73,150.54600000000002,602.184,438.90000000000003,150.98399999999992,0.25072735243712874,2025-01
O006903,C01341,P0006,2025-11-22,3,877.9,0.05,22.17,South,Retail Store,Credit Card,2633.7,131.685,2502.015,1557.1799999999998,922.6650000000001,0.36876877236947025,2025-11
O006904,C02330,P0018,2024-05-29,2,159.0,0.2,6.35,North,Retail Store,Bank Transfer,318.0,63.6,254.4,178.3,69.75,0.27417452830188677,2024-05
O006905,C02488,P0083,2024-08-22,1,64.02,0.05,24.94,Central,Online,Bank Transfer,64.02,3.201,60.818999999999996,35.53,0.3489999999999931,0.005738338348213439,2024-08
O006906,C01833,P0023,2025-03-02,1,485.17,0.1,5.36,East,Online,Debit Card,485.17,48.517,436.653,369.65,61.64300000000004,0.14117159392011516,2025-03
O006907,C01781,P0013,2024-07-13,1,310.93,0.2,21.06,North,Online,Debit Card,310.93,62.18600000000001,248.744,237.58,-9.896000000000011,-0.03978387418389996,2024-07
O006908,C00023,P0011,2025-11-18,6,620.88,0.2,7.05,South,Online,Debit Card,3725.2799999999997,745.056,2980.2239999999997,2402.34,570.8339999999996,0.19154063587166592,2025-11
O006909,C00544,P0083,2025-10-04,4,64.02,0.0,3.47,West,Online,Debit Card,256.08,0.0,256.08,142.12,110.48999999999998,0.43146672914714146,2025-10
O006910,C01635,P0061,2024-11-12,1,549.96,0.05,7.45,Central,Online,PayPal,549.96,27.498000000000005,522.462,305.02,209.99200000000002,0.40192779570571646,2024-11
O006911,C00464,P0010,2024-12-14,1,366.28,0.15,21.63,East,Online,PayPal,366.28,54.94199999999999,311.33799999999997,214.62,75.08799999999997,0.24117839775420916,2024-12
O006912,C00728,P0072,2025-04-16,1,12.41,0.15,14.72,West,Online,PayPal,12.41,1.8615,10.5485,8.4,-12.5715,-1.191780821917808,2025-04
O006913,C00970,P0031,2025-01-22,1,350.4,0.0,20.96,East,Online,Debit Card,350.4,0.0,350.4,234.4,95.03999999999996,0.2712328767123287,2025-01
O006914,C02405,P0054,2024-09-16,1,289.95,0.1,11.01,West,Online,Credit Card,289.95,28.995,260.955,144.05,105.89499999999997,0.4057979345097813,2024-09
O006915,C00796,P0084,2025-09-18,1,185.31,0.0,6.12,Central,Online,Debit Card,185.31,0.0,185.31,129.17,50.02000000000002,0.2699260698289354,2025-09
O006916,C01778,P0071,2025-12-31,3,111.79,0.0,14.02,East,Online,Credit Card,335.37,0.0,335.37,210.27,111.08,0.33121626859886094,2025-12
O006917,C00343,P0043,2024-12-10,2,255.64,0.2,22.7,North,Retail Store,Credit Card,511.28,102.256,409.024,266.14,120.18400000000001,0.29383116883116883,2024-12
O006918,C01507,P0013,2024-07-01,1,310.93,0.1,9.03,East,Online,Debit Card,310.93,31.093000000000004,279.837,237.58,33.226999999999975,0.11873697902707639,2024-07
O006919,C00320,P0061,2025-08-11,3,549.96,0.1,24.86,South,Partner,PayPal,1649.88,164.98800000000003,1484.892,915.06,544.9720000000001,0.3670112035084033,2025-08
O006920,C01401,P0081,2025-01-09,4,51.36,0.05,5.89,North,Retail Store,Bank Transfer,205.44,10.272,195.168,151.36,37.91799999999999,0.194283898999836,2025-01
O006921,C00826,P0053,2025-04-07,3,316.62,0.0,3.47,Central,Online,Debit Card,949.86,0.0,949.86,683.76,262.63,0.27649337797149054,2025-04
O006922,C01250,P0047,2025-12-07,5,601.35,0.15,10.17,West,Online,Bank Transfer,3006.75,451.0125,2555.7375,2163.0,382.56750000000017,0.1496896688333603,2025-12
O006923,C01412,P0080,2024-06-25,1,6.16,0.0,6.66,North,Online,Debit Card,6.16,0.0,6.16,3.48,-3.98,-0.6461038961038961,2024-06
O006924,C00731,P0017,2024-08-24,5,1003.97,0.05,9.5,North,Online,Bank Transfer,5019.85,250.99250000000004,4768.8575,2549.6,2209.7575,0.4633725163731565,2024-08
O006925,C00890,P0085,2024-07-16,3,128.94,0.2,23.11,South,Partner,PayPal,386.82,77.364,309.456,254.76,31.586000000000027,0.10206943798149018,2024-07
O006926,C02455,P0080,2025-09-27,2,6.16,0.15,3.99,East,Online,Credit Card,12.32,1.8479999999999999,10.472000000000001,6.96,-0.47799999999999887,-0.045645530939648474,2025-09
O006927,C01298,P0018,2025-09-20,1,159.0,0.2,18.82,North,Retail Store,Debit Card,159.0,31.8,127.2,89.15,19.229999999999997,0.15117924528301885,2025-09
O006928,C01728,P0061,2025-03-15,2,549.96,0.0,18.87,Central,Online,Credit Card,1099.92,0.0,1099.92,610.04,471.0100000000001,0.4282220525129101,2025-03
O006929,C00383,P0064,2025-12-11,4,131.5,0.0,3.4,West,Online,Credit Card,526.0,0.0,526.0,273.76,248.84,0.47307984790874524,2025-12
O006930,C00470,P0004,2025-11-28,3,778.99,0.05,6.68,Central,Online,PayPal,2336.9700000000003,116.84850000000002,2220.1215,1402.59,810.8515000000003,0.36522843456990994,2025-11
O006931,C00192,P0040,2025-08-22,1,255.42,0.05,18.48,Central,Partner,Bank Transfer,255.42,12.771,242.649,198.92,25.249000000000013,0.10405565240326567,2025-08
O006932,C00365,P0003,2024-07-24,2,377.97,0.1,17.93,Central,Online,Bank Transfer,755.94,75.59400000000001,680.346,556.74,105.67599999999999,0.155326848397727,2024-07
O006933,C00744,P0018,2025-04-15,3,159.0,0.2,19.1,East,Online,Debit Card,477.0,95.4,381.6,267.45000000000005,95.04999999999998,0.2490828092243186,2025-04
O006934,C00034,P0022,2024-12-14,3,910.71,0.0,13.56,Central,Online,Credit Card,2732.13,0.0,2732.13,1937.8500000000001,780.72,0.2857550702199383,2024-12
O006935,C01677,P0077,2025-12-28,2,70.81,0.05,9.58,North,Online,Bank Transfer,141.62,7.081,134.53900000000002,74.7,50.259000000000015,0.3735645426233286,2025-12
O006936,C00874,P0074,2024-12-26,5,18.14,0.0,8.27,East,Online,Credit Card,90.7,0.0,90.7,69.25,13.180000000000003,0.14531422271223818,2024-12
O006937,C00967,P0010,2024-06-19,4,366.28,0.2,8.33,West,Online,Debit Card,1465.12,293.024,1172.096,858.48,305.286,0.26046160041498306,2024-06
O006938,C01072,P0075,2025-12-21,2,44.45,0.2,11.64,South,Partner,Credit Card,88.9,17.78,71.12,57.88,1.6000000000000014,0.02249718785151858,2025-12
O006939,C02087,P0034,2025-11-26,3,186.26,0.1,15.06,North,Retail Store,Credit Card,558.78,55.878,502.902,343.14,144.702,0.28773399191094884,2025-11
O006940,C00594,P0021,2024-08-06,2,747.29,0.0,8.76,South,Retail Store,PayPal,1494.58,0.0,1494.58,995.68,490.14,0.3279449745078885,2024-08
O006941,C01238,P0069,2024-11-07,2,30.77,0.2,9.28,East,Retail Store,PayPal,61.54,12.308,49.232,37.1,2.8519999999999985,0.0579298017549561,2024-11
O006942,C01346,P0011,2025-12-17,1,620.88,0.0,5.66,East,Retail Store,Bank Transfer,620.88,0.0,620.88,400.39,214.83,0.34600889060688056,2025-12
O006943,C02402,P0012,2024-09-19,1,436.24,0.15,7.44,North,Online,Credit Card,436.24,65.43599999999999,370.80400000000003,262.26,101.10400000000004,0.27266156783637724,2024-09
O006945,C01625,P0015,2024-05-15,1,959.82,0.1,10.76,North,Online,PayPal,959.82,95.98200000000001,863.8380000000001,468.59,384.4880000000001,0.4450927141431612,2024-05
O006946,C00604,P0043,2025-08-07,3,255.64,0.2,21.37,North,Online,Debit Card,766.92,153.384,613.536,399.21,192.95599999999996,0.31449825275126475,2025-08
O006947,C00043,P0053,2025-04-24,2,316.62,0.2,23.74,North,Retail Store,Credit Card,633.24,126.64800000000001,506.592,455.84,27.01200000000001,0.053321015728633715,2025-04
O006948,C01888,P0072,2024-01-28,1,12.41,0.1,8.24,South,Retail Store,Debit Card,12.41,1.241,11.169,8.4,-5.471,-0.48983794431014416,2024-01
O006949,C02291,P0051,2024-06-13,1,320.03,0.05,15.17,West,Online,Debit Card,320.03,16.0015,304.02849999999995,184.4,104.45849999999994,0.343581276097471,2024-06
O006950,C02456,P0012,2025-11-06,3,436.24,0.1,14.13,North,Partner,Debit Card,1308.72,130.872,1177.848,786.78,376.938,0.3200226175194083,2025-11
O006951,C02312,P0011,2025-06-06,3,620.88,0.0,2.8,Central,Partner,PayPal,1862.6399999999999,0.0,1862.6399999999999,1201.17,658.6699999999998,0.3536217411845552,2025-06
O006952,C00968,P0080,2025-05-27,1,6.16,0.15,2.75,South,Partner,PayPal,6.16,0.9239999999999999,5.236000000000001,3.48,-0.9939999999999993,-0.1898395721925132,2025-05
O006953,C00151,P0051,2025-06-05,1,320.03,0.0,11.83,Central,Retail Store,PayPal,320.03,0.0,320.03,184.4,123.79999999999997,0.38683873386869977,2025-06
O006954,C01887,P0065,2024-12-07,1,179.07,0.15,13.06,North,Online,Credit Card,179.07,26.8605,152.2095,95.98,43.169499999999985,0.28361895939478143,2024-12
O006955,C01609,P0021,2025-11-22,2,747.29,0.15,20.91,South,Online,Debit Card,1494.58,224.18699999999998,1270.393,995.68,253.80300000000008,0.19978305925804068,2025-11
O006956,C00505,P0040,2024-10-02,4,255.42,0.05,4.37,West,Partner,PayPal,1021.68,51.084,970.596,795.68,170.54600000000005,0.1757126549048214,2024-10
O006957,C01100,P0076,2025-09-08,2,145.15,0.0,9.16,South,Retail Store,Credit Card,290.3,0.0,290.3,198.08,83.06,0.2861178091629349,2025-09
O006958,C01577,P0028,2024-09-06,2,406.01,0.0,20.49,North,Online,PayPal,812.02,0.0,812.02,525.06,266.47,0.3281569419472427,2024-09
O006959,C00366,P0017,2025-11-02,1,1003.97,0.0,15.1,South,Partner,PayPal,1003.97,0.0,1003.97,509.92,478.95,0.4770560873332868,2025-11
O006960,C00838,P0011,2024-05-11,5,620.88,0.0,3.76,South,Partner,Debit Card,3104.4,0.0,3104.4,2001.9499999999998,1098.6900000000003,0.3539137997680712,2024-05
O006961,C02351,P0067,2025-09-24,3,435.6,0.0,17.21,West,Partner,Debit Card,1306.8000000000002,0.0,1306.8000000000002,825.6299999999999,463.9600000000003,0.35503520048974613,2025-09
O006962,C00760,P0020,2025-12-30,1,797.9,0.15,22.23,West,Partner,PayPal,797.9,119.68499999999999,678.215,611.78,44.205000000000055,0.0651784463628791,2025-12
O006963,C02048,P0055,2025-02-21,4,163.36,0.1,22.09,West,Online,Bank Transfer,653.44,65.34400000000001,588.096,476.0,90.006,0.15304644139732287,2025-02
O006964,C00825,P0071,2024-06-11,2,111.79,0.05,9.01,East,Retail Store,Bank Transfer,223.58,11.179000000000002,212.401,140.18,63.211000000000006,0.2976021770142325,2024-06
O006965,C00076,P0086,2024-01-08,2,172.17,0.15,9.87,West,Online,Debit Card,344.34,51.650999999999996,292.68899999999996,199.82,82.99899999999997,0.2835740325054921,2024-01
O006966,C01203,P0075,2025-11-05,1,44.45,0.0,15.8,North,Retail Store,PayPal,44.45,0.0,44.45,28.94,-0.28999999999999915,-0.006524184476940363,2025-11
O006967,C00473,P0019,2024-04-02,1,530.25,0.0,5.16,North,Partner,Credit Card,530.25,0.0,530.25,286.78,238.31000000000003,0.4494295143800095,2024-04
O006968,C01385,P0029,2024-09-15,2,306.49,0.0,11.25,West,Online,PayPal,612.98,0.0,612.98,371.74,229.99,0.37519984338803875,2024-09
O006969,C02382,P0029,2025-04-21,1,306.49,0.05,9.21,Central,Retail Store,Bank Transfer,306.49,15.3245,291.1655,185.87,96.0855,0.3300030395084582,2025-04
O006970,C00094,P0027,2025-10-06,1,319.74,0.1,4.17,East,Online,Credit Card,319.74,31.974000000000004,287.766,170.73,112.86600000000003,0.3922145076207753,2025-10
O006971,C01067,P0043,2025-12-15,2,255.64,0.0,10.94,South,Partner,PayPal,511.28,0.0,511.28,266.14,234.2,0.458066030355187,2025-12
O006972,C00931,P0021,2024-04-13,1,747.29,0.15,22.28,North,Retail Store,PayPal,747.29,112.09349999999999,635.1965,497.84,115.07650000000004,0.18116677280180232,2024-04
