customer_id,total_orders,total_revenue,total_profit,total_units,avg_order_value,last_order_date,customer_lifetime_days,customer_value_segment
C01247,5,2405.092,542.352,11,481.01840000000004,2025-12-05,704,Low Value
C01248,6,2208.0495,395.58950000000027,20,368.00825000000003,2025-05-03,488,Low Value
C01249,8,4377.425,1598.645,12,547.178125,2025-12-21,720,Mid-Low
C01250,13,8918.8735,2293.4135000000006,38,686.0671923076923,2025-12-07,706,High Value
C01251,6,4776.054,1860.8239999999998,12,796.009,2025-05-31,516,Mid-High
C01252,9,5969.492,2267.742,16,663.276888888889,2025-12-26,725,Mid-High
C01253,14,11044.648,3846.388,30,788.9034285714285,2025-12-01,700,High Value
C01254,9,6687.8935,2194.0335,19,743.0992777777778,2025-11-29,698,Mid-High
C01255,8,4285.3544999999995,1364.0645,17,535.6693124999999,2025-12-27,726,Mid-Low
C01256,6,3188.4914999999996,1024.7015,13,531.4152499999999,2025-06-08,524,Mid-Low
C01257,7,4394.146,928.9059999999998,14,627.7351428571428,2025-12-17,716,Mid-Low
C01258,6,2399.1665000000003,736.1865,10,399.8610833333334,2025-07-29,575,Low Value
C01259,7,3741.4535,1261.7335,15,534.4933571428571,2025-10-11,649,Mid-Low
C01260,7,5454.3155,1541.1155000000003,12,779.1879285714285,2025-08-19,596,Mid-High
C01261,4,3915.998,1430.5280000000002,9,978.9995,2025-11-07,676,Mid-Low
C01262,10,3141.84,1068.0,18,314.184,2025-11-06,675,Mid-Low
C01263,13,8977.497,2500.707,37,690.5766923076923,2025-12-01,700,High Value
C01264,5,3912.218,1033.2179999999998,14,782.4436,2025-12-08,707,Mid-Low
C01265,7,8334.427,2564.287,14,1190.6324285714286,2025-10-17,655,High Value
C01266,6,2372.2129999999997,688.403,7,395.36883333333327,2025-12-06,705,Low Value
C01267,7,1643.346,397.476,15,234.7637142857143,2025-11-26,695,Low Value
C01268,5,3314.052,1074.082,7,662.8104000000001,2025-08-25,602,Mid-Low
C01269,10,3201.9505,1042.4705,22,320.19505,2025-12-21,720,Mid-Low
C01270,7,6475.316,2237.676,17,925.0451428571429,2025-12-26,725,Mid-High
C01271,4,2255.3900000000003,750.5,6,563.8475000000001,2025-11-01,670,Low Value
C01272,9,10210.614,3623.0740000000005,24,1134.5126666666665,2025-10-21,659,High Value
C01273,9,8399.637,3022.967,23,933.2930000000001,2025-06-10,526,High Value
C01274,10,9431.9085,2695.8385000000003,23,943.19085,2025-11-21,690,High Value
C01275,5,2020.0224999999998,498.4325,7,404.00449999999995,2025-11-03,672,Low Value
C01276,4,5866.8895,1370.5495000000003,12,1466.722375,2025-12-24,723,Mid-High
C01277,7,5514.2455,1663.9955000000004,17,787.7493571428571,2025-09-19,627,Mid-High
C01278,4,1581.0725000000002,520.7025000000001,8,395.26812500000005,2025-09-04,612,Low Value
C01279,10,5056.061,1502.511,22,505.60609999999997,2025-11-12,681,Mid-High
C01280,7,3447.0505000000003,872.9105,18,492.43578571428577,2025-12-12,711,Mid-Low
C01281,5,3767.904,1186.7040000000002,11,753.5808,2025-12-01,700,Mid-Low
C01282,7,3037.729,755.8989999999998,17,433.9612857142857,2025-12-27,726,Mid-Low
C01283,11,7723.6165,2392.5265,21,702.1469545454546,2025-11-29,698,High Value
C01284,3,753.7245,124.38450000000002,4,251.2415,2025-04-30,485,Low Value
C01285,7,8441.3115,3508.3815000000004,18,1205.9016428571429,2025-12-12,711,High Value
C01286,5,1970.5575,481.86749999999995,14,394.1115,2025-11-19,688,Low Value
C01287,5,2088.0295,646.4095000000001,7,417.6059,2025-08-14,591,Low Value
C01288,10,3510.034,953.2940000000001,17,351.0034,2025-09-26,634,Mid-Low
C01289,8,6574.1925,2075.5325000000003,17,821.7740625,2025-12-20,719,Mid-High
C01290,4,1950.6235,574.5035,4,487.655875,2025-12-10,709,Low Value
C01291,5,5794.548000000001,2434.688,14,1158.9096000000002,2025-11-14,683,Mid-High
C01292,7,10635.493999999999,3906.974,23,1519.3562857142856,2025-11-05,674,High Value
C01293,6,4418.157,1270.2770000000003,13,736.3595,2025-09-27,635,Mid-Low
C01294,4,850.3430000000001,154.11300000000006,10,212.58575000000002,2025-11-25,694,Low Value
C01295,10,4136.74,1553.81,16,413.674,2025-12-19,718,Mid-Low
C01296,7,6083.156,1824.556,13,869.0222857142857,2025-11-04,673,Mid-High
C01297,7,7838.446,3445.5459999999994,17,1119.778,2025-12-06,705,High Value
C01298,10,5196.865,1497.965,21,519.6865,2025-12-26,725,Mid-High
C01299,7,5940.879,1605.449,12,848.697,2025-10-28,666,Mid-High
C01300,6,7281.693499999999,2702.2035,18,1213.6155833333332,2025-06-18,534,High Value
C01301,10,7206.4855,1625.7855000000004,23,720.64855,2025-09-10,618,High Value
C01302,4,1423.5484999999999,589.9185000000001,8,355.88712499999997,2025-11-26,695,Low Value
C01303,7,5409.937,1646.2669999999998,12,772.8481428571429,2025-11-28,697,Mid-High
C01304,8,4324.283,1499.803,14,540.535375,2025-04-27,482,Mid-Low
C01305,4,6736.542,1219.742,8,1684.1355,2025-02-08,404,High Value
C01306,6,2699.8855,818.3954999999999,12,449.98091666666664,2025-12-18,717,Low Value
C01307,9,4506.8775,1404.8375,16,500.7641666666666,2025-10-07,645,Mid-Low
C01308,7,4632.157,1776.897,17,661.7367142857144,2025-12-05,704,Mid-High
C01309,4,2256.677,522.0370000000001,9,564.16925,2025-08-24,601,Low Value
C01310,6,1607.5255,489.24549999999994,11,267.92091666666664,2025-05-08,493,Low Value
C01311,8,5722.6810000000005,1309.4610000000002,14,715.3351250000001,2025-10-10,648,Mid-High
C01312,9,6790.65,1981.1400000000003,16,754.5166666666667,2025-09-19,627,High Value
C01313,11,6846.013,2148.933,24,622.3648181818181,2025-12-04,703,High Value
C01314,5,8171.088,2381.6879999999996,15,1634.2176,2025-07-02,548,High Value
C01315,8,8816.5595,2429.0494999999996,22,1102.0699375,2025-09-26,634,High Value
C01316,8,6760.574,1656.7340000000002,18,845.07175,2025-07-19,565,High Value
C01317,6,4540.164,1138.9640000000002,18,756.694,2025-04-12,467,Mid-Low
C01318,10,8030.504999999999,2505.3849999999993,20,803.0504999999999,2025-11-10,679,High Value
C01319,3,1194.3519999999999,378.91199999999986,8,398.1173333333333,2025-07-06,552,Low Value
C01320,6,5502.596,1792.4460000000001,15,917.0993333333332,2025-12-26,725,Mid-High
C01321,9,11913.971,3606.3810000000003,29,1323.7745555555555,2025-12-01,700,High Value
C01322,6,3062.574,1185.204,9,510.42900000000003,2025-08-27,604,Mid-Low
C01323,6,3778.4375,801.6975000000001,8,629.7395833333334,2024-09-19,262,Mid-Low
C01324,10,5768.693,1816.443,29,576.8693000000001,2025-11-22,691,Mid-High
C01325,11,11363.994,3423.214000000001,21,1033.0903636363637,2025-12-04,703,High Value
C01326,9,8064.1935,2546.5135000000005,17,896.0215000000001,2025-12-14,713,High Value
C01327,3,1524.2085,397.7785,4,508.0695,2025-08-17,594,Low Value
C01328,4,3895.145,1127.435,7,973.78625,2025-08-17,594,Mid-Low
C01329,4,1263.7330000000002,354.653,6,315.93325000000004,2025-11-09,678,Low Value
C01330,6,2942.449,949.7589999999999,8,490.40816666666666,2025-04-28,483,Low Value
C01331,6,2397.494,828.2040000000001,11,399.58233333333334,2025-10-08,646,Low Value
C01332,6,3903.314,1148.1039999999998,14,650.5523333333333,2025-07-11,557,Mid-Low
C01333,5,1371.768,345.77799999999996,10,274.35360000000003,2025-11-09,678,Low Value
C01334,4,1118.829,353.67900000000003,6,279.70725,2025-09-03,611,Low Value
C01335,10,4709.18,1372.06,21,470.918,2025-11-22,691,Mid-High
C01336,10,9214.4545,2685.7945000000004,30,921.4454499999999,2025-12-31,730,High Value
C01337,10,5045.639,1797.2289999999998,20,504.5639,2025-09-30,638,Mid-High
C01338,3,472.568,135.478,3,157.52266666666665,2025-03-20,444,Low Value
C01339,7,6827.5045,1930.7445,14,975.3577857142857,2025-06-21,537,High Value
C01340,8,2519.9,591.24,14,314.9875,2025-11-21,690,Low Value
C01341,4,3687.785,1325.835,8,921.94625,2025-11-22,691,Mid-Low
C01342,5,3377.045,1186.5350000000003,11,675.409,2025-10-12,650,Mid-Low
C01343,3,712.9860000000001,163.74600000000004,4,237.66200000000003,2025-06-12,528,Low Value
C01344,3,2932.7110000000002,709.1510000000002,7,977.5703333333335,2024-12-07,341,Low Value
C01345,10,5325.737999999999,1726.6379999999997,20,532.5737999999999,2025-11-30,699,Mid-High
C01346,7,6461.708,2353.1279999999997,17,923.1011428571428,2025-12-17,716,Mid-High
C01347,3,1595.1705000000002,386.81050000000005,7,531.7235000000001,2024-03-21,80,Low Value
C01348,5,2153.4965,595.4065,10,430.69930000000005,2025-09-05,613,Low Value
C01349,7,4991.646,1716.8359999999998,15,713.0922857142857,2025-07-20,566,Mid-High
C01350,6,3530.7785000000003,1365.7585,10,588.4630833333334,2025-12-23,722,Mid-Low
C01351,7,4500.4505,1632.7904999999998,13,642.9215,2025-09-11,619,Mid-Low
C01352,10,7293.3099999999995,3039.02,24,729.3309999999999,2025-10-18,656,High Value
C01353,7,3185.95,744.54,13,455.13571428571424,2025-10-10,648,Mid-Low
C01354,8,7361.635,2443.405,22,920.204375,2025-11-12,681,High Value
C01355,3,1166.247,332.1970000000001,3,388.749,2025-08-13,590,Low Value
C01356,6,8951.296,1896.8160000000003,16,1491.8826666666666,2025-10-18,656,High Value
C01357,9,8861.069,2328.609,21,984.5632222222222,2025-12-06,705,High Value
C01358,11,6871.66,2431.31,21,624.6963636363636,2025-12-24,723,High Value
C01359,9,11716.104500000001,3855.2545000000005,30,1301.789388888889,2025-08-16,593,High Value
C01360,10,3389.8935,1244.6135000000002,16,338.98935,2025-10-29,667,Mid-Low
C01361,10,7174.7955,2388.6254999999996,23,717.47955,2025-10-26,664,High Value
C01362,7,5066.8035,1761.6635000000003,15,723.8290714285714,2025-11-05,674,Mid-High
C01363,5,1910.618,324.9179999999999,9,382.1236,2025-12-26,725,Low Value
C01364,5,1572.393,412.95300000000003,10,314.47860000000003,2025-10-06,644,Low Value
C01365,6,2144.2605,622.9604999999998,12,357.37674999999996,2025-09-22,630,Low Value
C01366,9,10521.583999999999,3259.254,23,1169.0648888888888,2025-10-31,669,High Value
C01367,3,3426.2799999999997,1222.83,12,1142.0933333333332,2025-08-02,579,Mid-Low
C01368,7,6941.5425000000005,2585.4825,21,991.6489285714287,2025-12-20,719,High Value
C01369,7,1844.1055000000001,288.18550000000005,11,263.4436428571429,2025-11-02,671,Low Value
C01370,9,4105.109,1371.5190000000002,16,456.12322222222224,2025-11-27,696,Mid-Low
C01371,8,7214.322999999999,1388.803,20,901.7903749999999,2025-09-19,627,High Value
C01372,6,1784.911,303.59100000000007,6,297.48516666666666,2025-12-23,722,Low Value
C01373,7,7324.964,2335.7840000000006,17,1046.4234285714285,2025-11-22,691,High Value
C01374,6,1308.1654999999998,322.47549999999995,13,218.0275833333333,2025-04-09,464,Low Value
C01375,12,8642.9875,3222.3674999999994,23,720.2489583333332,2025-09-04,612,High Value
C01376,7,8488.944,2033.0639999999999,14,1212.7062857142857,2025-08-14,591,High Value
C01377,6,4424.1725,1563.4125000000001,14,737.3620833333333,2025-11-24,693,Mid-Low
C01378,11,6825.974,2222.274,21,620.5430909090909,2025-11-13,682,High Value
C01379,9,4898.3565,1486.3864999999998,16,544.2618333333334,2025-10-01,639,Mid-High
C01380,5,4599.714,1071.0940000000003,7,919.9428,2025-12-06,705,Mid-High
C01381,5,2677.7735,557.1735,11,535.5546999999999,2025-10-12,650,Low Value
C01382,4,5214.945,1627.8350000000003,13,1303.73625,2025-10-13,651,Mid-High
C01383,7,3437.3765,995.8965000000001,16,491.0537857142857,2025-09-12,620,Mid-Low
C01384,6,2463.1,989.9599999999998,17,410.51666666666665,2025-05-01,486,Low Value
C01385,7,5266.3985,2041.9785000000002,12,752.3426428571429,2025-09-25,633,Mid-High
C01386,5,1992.5774999999999,724.6175,6,398.5155,2025-10-29,667,Low Value
C01387,5,3348.572,1124.412,12,669.7144000000001,2025-12-25,724,Mid-Low
C01388,6,2484.7665,958.3764999999999,15,414.12775000000005,2025-06-11,527,Low Value
C01389,8,8221.687,3390.9270000000006,14,1027.710875,2025-11-30,699,High Value
C01390,7,2912.259,973.2089999999998,15,416.037,2025-10-27,665,Low Value
C01391,6,2769.0280000000002,752.118,13,461.5046666666667,2025-12-16,715,Low Value
C01392,8,9560.3955,2189.6055,18,1195.0494375,2025-11-26,695,High Value
C01393,4,3027.384,1100.0439999999999,14,756.846,2025-11-13,682,Mid-Low
C01394,5,3745.7675,1318.2875,11,749.1535,2025-10-13,651,Mid-Low
C01395,9,6963.932500000001,2296.5425000000005,19,773.7702777777779,2025-11-24,693,High Value
C01396,5,796.598,223.68799999999996,6,159.31959999999998,2025-03-01,425,Low Value
C01397,6,5520.597,1527.687,14,920.0994999999999,2025-11-14,683,Mid-High
C01398,7,3240.1259999999997,1068.2559999999999,14,462.8751428571428,2025-10-02,640,Mid-Low
C01399,6,1986.3200000000002,292.12,8,331.05333333333334,2025-11-14,683,Low Value
C01400,6,6115.9945,2320.6944999999996,13,1019.3324166666666,2025-06-21,537,Mid-High
C01401,8,5841.385,1671.185,19,730.173125,2025-06-27,543,Mid-High
C01402,8,11205.8675,4097.9775,20,1400.7334375,2025-08-27,604,High Value
C01403,2,4408.37,1710.02,8,2204.185,2025-10-27,665,Mid-Low
C01404,7,4532.683,1350.4929999999997,10,647.5261428571429,2025-11-19,688,Mid-Low
C01405,2,2728.7740000000003,1208.7440000000001,5,1364.3870000000002,2025-01-30,395,Low Value
C01406,6,2006.01,554.4899999999999,12,334.335,2025-11-03,672,Low Value
C01407,5,2569.3,541.1600000000002,16,513.86,2025-12-20,719,Low Value
C01408,7,5566.673,1572.743,12,795.2389999999999,2025-10-16,654,Mid-High
C01409,8,11988.783000000001,4646.343,22,1498.5978750000002,2025-10-18,656,High Value
C01410,11,9993.865,4079.685,28,908.5331818181818,2025-11-04,673,High Value
C01411,8,6844.633,2451.603,13,855.579125,2025-08-19,596,High Value
C01412,7,3463.395,894.4050000000001,15,494.7707142857143,2025-10-07,645,Mid-Low
C01413,5,2410.772,598.612,15,482.1544,2025-11-13,682,Low Value
C01414,10,6249.4085000000005,2264.8185,15,624.9408500000001,2025-11-30,699,Mid-High
C01415,6,3688.4539999999997,1035.8739999999996,14,614.7423333333332,2025-12-31,730,Mid-Low
C01416,7,7572.860000000001,2552.300000000001,19,1081.837142857143,2025-07-31,577,High Value
C01417,5,4486.355,1502.1550000000002,9,897.271,2025-10-19,657,Mid-Low
C01418,3,6488.852,2101.941999999999,11,2162.9506666666666,2025-05-08,493,Mid-High
C01419,5,1489.6444999999999,510.1245,9,297.9289,2025-12-30,729,Low Value
C01420,6,1958.417,620.9170000000001,15,326.4028333333333,2025-09-30,638,Low Value
C01421,4,1844.5795,376.2995000000001,6,461.144875,2025-12-04,703,Low Value
C01422,10,8116.348,2373.408,22,811.6348,2025-12-22,721,High Value
C01423,5,3312.0805,1271.4405,10,662.4161,2025-12-26,725,Mid-Low
C01424,6,3998.2174999999997,1465.7775000000001,14,666.3695833333333,2025-12-29,728,Mid-Low
C01425,8,7254.4490000000005,2367.1690000000003,14,906.8061250000001,2025-11-15,684,High Value
C01426,8,7247.175,2201.235,15,905.896875,2025-12-29,728,High Value
C01427,8,5668.9025,1376.5724999999998,18,708.6128125,2025-10-25,663,Mid-High
C01428,7,8935.69,2678.34,16,1276.527142857143,2025-12-27,726,High Value
C01429,9,7321.164500000001,1836.0245000000002,18,813.4627222222223,2025-12-16,715,High Value
C01430,5,2116.0280000000002,497.848,8,423.20560000000006,2025-04-08,463,Low Value
C01431,5,1367.98,544.5799999999999,8,273.596,2025-12-06,705,Low Value
C01432,6,8733.07,2497.4200000000005,13,1455.5116666666665,2025-12-29,728,High Value
C01433,8,7348.8165,2460.4865,14,918.6020625,2025-12-13,712,High Value
C01434,5,1891.426,575.816,7,378.2852,2025-07-11,557,Low Value
C01435,6,4604.094999999999,1621.0749999999998,15,767.3491666666665,2025-08-07,584,Mid-High
C01436,9,6858.8785,1796.4885,25,762.0976111111111,2025-12-27,726,High Value
C01437,4,1026.386,133.38600000000002,9,256.5965,2025-04-02,457,Low Value
C01438,4,2983.3015,1118.5215,6,745.825375,2025-07-17,563,Mid-Low
C01439,5,4235.621,1579.181,11,847.1242,2025-06-24,540,Mid-Low
C01440,8,8564.84,2387.66,20,1070.605,2025-11-17,686,High Value
C01441,6,1824.046,507.4760000000001,12,304.0076666666667,2025-11-16,685,Low Value
C01442,6,7380.8805,2290.8805,13,1230.14675,2025-06-01,517,High Value
C01443,7,2443.725,825.4449999999999,13,349.1035714285714,2025-12-20,719,Low Value
C01444,7,4369.718,1222.238,18,624.2454285714285,2025-12-15,714,Mid-Low
C01445,6,4581.98,1026.7900000000002,13,763.6633333333333,2025-12-22,721,Mid-Low
C01446,7,3374.974,1159.1840000000002,14,482.1391428571429,2025-06-18,534,Mid-Low
C01447,10,8584.9475,2572.7675,25,858.4947500000001,2025-12-18,717,High Value
C01448,4,812.4379999999999,236.35799999999992,8,203.10949999999997,2025-12-03,702,Low Value
C01449,7,9298.814,2795.604,16,1328.402,2025-11-01,670,High Value
C01450,12,9516.912,3219.4920000000006,26,793.076,2025-06-15,531,High Value
C01451,4,1643.757,541.8870000000001,4,410.93925,2025-10-24,662,Low Value
C01452,9,8631.535,3342.5950000000003,25,959.0594444444445,2025-12-21,720,High Value
C01453,8,2190.74,585.01,19,273.8425,2025-11-25,694,Low Value
C01454,10,6859.724999999999,2136.055,19,685.9725,2025-12-16,715,High Value
C01455,8,6328.13,1033.4,18,791.01625,2025-12-25,724,Mid-High
C01456,6,3056.3224999999998,731.8425000000001,11,509.3870833333333,2025-02-28,424,Mid-Low
C01457,7,3262.5045,1319.8944999999999,20,466.0720714285714,2025-12-18,717,Mid-Low
C01458,8,7392.155500000001,2500.0655,14,924.0194375000001,2025-12-20,719,High Value
C01459,10,2146.755,635.665,18,214.6755,2025-07-10,556,Low Value
C01460,9,5032.5665,1538.9765,16,559.1740555555556,2025-12-05,704,Mid-High
C01461,10,4376.526,1262.7060000000001,20,437.6526,2025-11-08,677,Mid-Low
C01462,1,431.55649999999997,110.49649999999998,1,431.55649999999997,2024-05-15,135,Low Value
C01463,7,2455.823,672.443,12,350.83185714285713,2025-12-31,730,Low Value
C01464,14,10095.992,3736.132,33,721.1422857142858,2025-12-28,727,High Value
C01465,12,5044.409000000001,1586.9990000000003,24,420.3674166666667,2025-10-26,664,Mid-High
C01466,4,4442.128000000001,1441.4180000000003,9,1110.5320000000002,2025-06-02,518,Mid-Low
C01467,12,13210.515,3226.805,37,1100.87625,2025-10-20,658,High Value
C01468,9,7625.4135,1950.3834999999997,22,847.2681666666666,2025-11-25,694,High Value
C01469,4,3197.6395,844.6995000000001,12,799.409875,2025-12-10,709,Mid-Low
C01470,11,4800.1849999999995,1390.885,22,436.3804545454545,2025-11-23,692,Mid-High
C01471,9,6512.516,1927.376,15,723.6128888888888,2025-11-26,695,Mid-High
C01472,4,4003.8865000000005,1544.3765000000003,7,1000.9716250000001,2025-06-15,531,Mid-Low
C01473,7,9367.236,3357.236,24,1338.1765714285716,2025-07-29,575,High Value
C01474,3,719.8000000000001,230.95000000000005,3,239.93333333333337,2025-10-06,644,Low Value
C01475,6,2898.9610000000002,1097.5810000000004,11,483.1601666666667,2025-12-03,702,Low Value
C01476,7,10409.866,2213.6960000000004,24,1487.1237142857142,2025-10-30,668,High Value
C01477,8,3311.6175000000003,862.3775,19,413.95218750000004,2025-09-27,635,Mid-Low
C01478,6,3843.326,1064.326,14,640.5543333333334,2025-12-10,709,Mid-Low
C01479,6,4099.531999999999,1163.7119999999995,12,683.2553333333332,2025-02-22,418,Mid-Low
C01480,10,5983.504,2256.954,26,598.3504,2025-10-13,651,Mid-High
C01481,12,7118.9085000000005,1641.6785000000004,27,593.242375,2025-10-04,642,High Value
C01482,8,3631.034,1295.484,13,453.87925,2025-07-30,576,Mid-Low
C01483,8,4465.515,1291.635,14,558.189375,2025-12-29,728,Mid-Low
C01484,9,5775.807,1981.2669999999998,19,641.7563333333333,2025-12-30,729,Mid-High
C01485,8,6282.053,1081.1029999999998,20,785.256625,2025-12-31,730,Mid-High
C01486,3,486.97,128.69,5,162.32333333333335,2025-12-24,723,Low Value
C01487,6,3190.051,1038.501,14,531.6751666666667,2025-12-10,709,Mid-Low
C01488,8,3480.2385,1029.6685,20,435.0298125,2025-06-30,546,Mid-Low
C01489,3,1953.9195,535.5695,3,651.3065,2025-02-15,411,Low Value
C01490,7,6272.264,1625.574,15,896.0377142857143,2025-10-22,660,Mid-High
C01491,10,5827.683,1699.883,16,582.7683,2025-12-09,708,Mid-High
C01492,5,5932.32,2556.3300000000004,15,1186.464,2025-12-27,726,Mid-High
C01493,6,1385.7540000000001,410.934,9,230.95900000000003,2025-11-29,698,Low Value
C01494,8,6341.8055,2180.4155,15,792.7256875,2025-10-29,667,Mid-High
C01495,7,3797.3775,1337.4675,14,542.4825,2025-10-24,662,Mid-Low
C01496,8,4236.555,1096.895,13,529.569375,2025-10-31,669,Mid-Low
C01497,9,4992.961499999999,1558.1515,17,554.7734999999999,2025-12-29,728,Mid-High
C01498,4,1752.487,406.76699999999994,11,438.12175,2025-09-25,633,Low Value
C01499,4,3168.382,784.5720000000002,9,792.0955,2025-10-31,669,Mid-Low
C01500,4,2284.76,796.9200000000001,5,571.19,2025-11-08,677,Low Value
C01501,6,1202.9850000000001,320.485,6,200.49750000000003,2025-09-22,630,Low Value
C01502,8,4345.4315,1011.3614999999999,16,543.1789375,2025-05-05,490,Mid-Low
C01503,5,1625.721,539.6610000000001,15,325.1442,2025-09-06,614,Low Value
C01504,6,4313.939,1608.1190000000001,14,718.9898333333334,2025-10-25,663,Mid-Low
C01505,7,3477.5119999999997,1240.5320000000002,18,496.7874285714285,2025-10-29,667,Mid-Low
C01506,6,10635.123,3735.1030000000005,17,1772.5204999999999,2025-07-04,550,High Value
C01507,8,4395.6985,1326.6285,19,549.4623125,2025-12-15,714,Mid-Low
C01508,8,5766.416,1723.7359999999994,16,720.802,2025-12-28,727,Mid-High
C01509,7,7304.642,2530.2320000000004,16,1043.5202857142856,2025-11-24,693,High Value
C01510,5,2361.91,672.6899999999999,8,472.38199999999995,2025-08-18,595,Low Value
C01511,4,1235.7045,51.67449999999996,7,308.926125,2025-05-20,505,Low Value
C01512,6,7182.18,2578.5900000000006,19,1197.03,2025-12-20,719,High Value
C01513,7,2558.979,697.7089999999998,11,365.56842857142857,2025-12-25,724,Low Value
C01514,2,936.2049999999999,164.53499999999994,5,468.10249999999996,2025-02-18,414,Low Value
C01515,9,9768.601499999999,2439.8415,19,1085.4001666666666,2025-12-27,726,High Value
C01516,5,2177.695,582.0050000000002,13,435.53900000000004,2025-10-26,664,Low Value
C01517,8,6107.818000000001,1443.7380000000005,16,763.4772500000001,2025-11-25,694,Mid-High
C01518,10,7219.629,1812.6589999999997,23,721.9629,2025-12-08,707,High Value
C01519,8,5323.834,1333.894,15,665.47925,2025-05-19,504,Mid-High
C01520,12,8371.6765,2357.1265000000003,24,697.6397083333333,2025-06-23,539,High Value
C01521,9,5680.4905,1837.2804999999998,21,631.165611111111,2025-12-23,722,Mid-High
C01522,3,423.07399999999996,110.33399999999995,4,141.02466666666666,2025-06-07,523,Low Value
C01523,6,4609.0775,2025.8875,13,768.1795833333334,2025-09-21,629,Mid-High
C01524,9,2965.02,1008.3499999999999,12,329.44666666666666,2025-12-18,717,Mid-Low
C01525,5,1674.4669999999999,475.49699999999996,7,334.8934,2025-06-07,523,Low Value
C01526,4,4294.08,2130.86,8,1073.52,2025-05-20,505,Mid-Low
C01527,3,2052.276,501.63599999999997,5,684.092,2025-11-27,696,Low Value
C01528,6,3609.518,1066.568,10,601.5863333333333,2025-12-21,720,Mid-Low
C01529,7,3660.313,1286.373,18,522.9018571428571,2025-03-15,439,Mid-Low
C01530,8,6662.79,1906.4499999999998,18,832.84875,2025-09-21,629,Mid-High
C01531,7,7420.959000000001,1745.8689999999997,13,1060.1370000000002,2025-12-04,703,High Value
C01532,5,3258.094,1115.414,10,651.6188,2025-02-21,417,Mid-Low
C01533,4,1607.594,514.134,8,401.8985,2025-07-17,563,Low Value
C01534,8,5973.081,1993.161,21,746.635125,2025-11-12,681,Mid-High
C01535,4,1680.2400000000002,496.6700000000001,6,420.06000000000006,2025-11-23,692,Low Value
C01536,11,7276.2695,2689.5395000000008,24,661.4790454545455,2025-10-19,657,High Value
C01537,7,6542.784,2204.9240000000004,13,934.6834285714285,2025-09-29,637,Mid-High
C01538,8,6393.52,2035.31,14,799.19,2025-11-05,674,Mid-High
C01539,8,7045.695,2493.0550000000003,15,880.711875,2025-12-21,720,High Value
C01540,10,4457.54,1124.7999999999997,12,445.754,2025-11-24,693,Mid-Low
C01541,4,3037.4855000000002,893.0155000000003,8,759.3713750000001,2025-11-20,689,Mid-Low
C01542,9,6792.911,2521.031,16,754.7678888888889,2025-08-28,605,High Value
C01543,4,3180.0419999999995,973.472,8,795.0104999999999,2025-07-13,559,Mid-Low
C01544,6,8970.453000000001,3391.743,16,1495.0755000000001,2025-12-13,712,High Value
C01545,7,4122.049,612.939,16,588.8641428571428,2025-08-02,579,Mid-Low
C01546,9,4536.6145,1238.7345,16,504.0682777777777,2025-12-11,710,Mid-Low
C01547,8,5697.3525,1337.9725,18,712.1690625,2025-11-12,681,Mid-High
C01548,8,3523.8465,903.0365,20,440.4808125,2025-09-16,624,Mid-Low
C01549,5,4009.187,923.3970000000002,8,801.8374,2025-11-06,675,Mid-Low
C01550,9,7170.618,1806.2080000000003,20,796.7353333333334,2025-10-14,652,High Value
C01551,6,1791.106,600.176,10,298.5176666666667,2025-10-13,651,Low Value
C01552,8,8316.858,2884.018,15,1039.60725,2025-08-29,606,High Value
C01553,3,2774.62,785.7300000000001,8,924.8733333333333,2025-08-14,591,Low Value
C01554,5,2311.926,661.416,8,462.3852,2025-11-06,675,Low Value
C01555,6,5295.0055,1770.6755,16,882.5009166666667,2025-12-18,717,Mid-High
C01556,15,10794.836500000001,2715.6165000000005,33,719.6557666666668,2025-12-30,729,High Value
C01557,13,13646.344500000001,3460.754500000001,30,1049.7188076923078,2025-11-21,690,High Value
C01558,9,3940.328,818.2780000000001,12,437.8142222222222,2025-11-14,683,Mid-Low
C01559,9,3217.0365,789.2265000000001,13,357.4485,2025-09-13,621,Mid-Low
C01560,9,4217.1825,1372.6125,14,468.5758333333333,2025-12-06,705,Mid-Low
C01561,6,2271.6475,743.6375,9,378.60791666666665,2025-12-23,722,Low Value
C01562,8,4189.417,1340.1470000000004,15,523.677125,2025-05-14,499,Mid-Low
C01563,6,5218.0775,1665.2575,14,869.6795833333334,2025-10-30,668,Mid-High
C01564,7,3079.1545,841.3045,11,439.8792142857143,2025-12-05,704,Mid-Low
C01565,6,3055.3835,1095.6835,11,509.2305833333333,2025-05-16,501,Mid-Low
C01566,9,3384.3265,1264.9565,18,376.0362777777778,2025-07-12,558,Mid-Low
C01567,12,8534.7615,2872.0615,28,711.230125,2025-12-28,727,High Value
C01568,6,4137.35,966.1199999999999,9,689.5583333333334,2025-12-18,717,Mid-Low
C01569,7,4049.1385,1519.1385000000002,13,578.4483571428572,2025-11-10,679,Mid-Low
C01570,5,3282.9764999999998,527.6964999999999,11,656.5953,2025-12-29,728,Mid-Low
C01571,6,2908.103,705.183,10,484.6838333333333,2024-06-14,165,Low Value
C01572,11,5365.382,1649.742,25,487.76199999999994,2025-12-09,708,Mid-High
C01573,12,6422.028,1794.008,21,535.169,2025-12-07,706,Mid-High
C01574,10,10702.937,3428.217,29,1070.2937,2025-11-29,698,High Value
